genus,image_url,summary
Naticarius,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Moon_Snail.jpg/250px-Moon_Snail.jpg,"Naticarius is a genus (or subgenus) of predatory sea snails, marine gastropods in the subfamily Naticinae of the family Naticidae, the moon snails.
The species within this genus were previously placed in the genus Natica, subgenus Naticarius. This classification is still used by a number of leading malacologists."
Pseudozonaria,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Cypraea_annettae_-_Nicaragua.JPG/250px-Cypraea_annettae_-_Nicaragua.JPG,"Pseudozonaria is a genus of sea snails, marine gastropod mollusks in the subfamily Zonariinae of the family Cypraeidae, the cowries.


== Species ==
Species within the genus Pseudozonaria include:

Pseudozonaria arabicula (Lamarck, 1811)
Pseudozonaria annettae (Dall, 1909)
Pseudozonaria nigropunctata (Gray, 1828)
Pseudozonaria robertsi (Hidalgo, 1906)
Synonyms

Pseudozonaria aequinoctialis (Schilder, 1933): synonym of Pseudozonaria annettae aequinoctialis  (Schilder, 1933) (No conchological or molecular differentiation to warrant species recognition)


== References ==

Schilder, M. & Schilder, F. A. (1971) A catalogue of living and fossil cowries. A taxonomy and bibliography of Triviacea and Cypraeacea (Gastropoda Prosobranchia)."
Calappa,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Calappa_hepatica.JPG/250px-Calappa_hepatica.JPG,"Calappa is a genus of crabs known commonly as box crabs or shame-faced crabs. The name box crab comes from their distinctly bulky carapace, and the name shame-faced is from anthropomorphising the way the crab's chelae (claws) fold up and cover its face, as if it were hiding its face in shame.


== Distribution ==
Calappa are benthic and found on sandy, shelly, and muddy seabeds."
Platymera,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Platymera is a genus of crabs in the family Calappidae, containing the following species:"
Atelecyclus,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Atelecyclus_rotundatus.jpg/250px-Atelecyclus_rotundatus.jpg,"Atelecyclus rotundatus is a medium-sized crab found on the west coast of Europe and Africa as well as almost all the Mediterranean Sea and on the Cape Verde and Canary islands. It has many common names, including circular crab, round crab and old man's face crab. It measures about 40 millimetres (1.6 in) across its almost circular, reddish-brown carapace and lives on coarse soft bottoms at shallow depths."
Sarsia,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Haeckel_Tubulariae-detail3%264.png/250px-Haeckel_Tubulariae-detail3%264.png,Sarsia is a genus of hydrozoan in the family Corynidae.
Cotylorhiza,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Cassiopea_Jellyfish_%28Cotylorhiza_tuberculata%29_-_Mar_Jonio%2C_Italy.jpg/250px-Cassiopea_Jellyfish_%28Cotylorhiza_tuberculata%29_-_Mar_Jonio%2C_Italy.jpg,"Cotylorhiza tuberculata is a species of jellyfish of the phylum Cnidaria, also known as the Mediterranean jellyfish, Mediterranean jelly, or fried egg jellyfish. It is commonly found in the Mediterranean Sea, Aegean Sea, and Adriatic Sea.


== Description ==
Cotylorhiza tuberculata can reach 40 cm (16 in) in diameter, but is usually less than 17 cm (6.7 in) wide."
Eutimalphes,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Eutimalphes is a genus of hydrozoans in the family Eirenidae.
Zancleopsis,,"The list of marine cnidarians of South Africa is a list of saltwater species that form a part of the cnidarian (Phylum Cnidaria) fauna of South Africa. This list does not include the freshwater cnidarians. The list follows the SANBI listing on iNaturalist, and does not always agree with WoRMS for distribution."
Cannota,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Dipleurosomatidae is a family of hydrozoans belonging to the order Leptothecata.
Podocorynoides,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Podocorynoides_minima.jpg/250px-Podocorynoides_minima.jpg,Rathkeidae is a family of cnidarians belonging to the order Anthoathecata.
Larsonia,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Neoturris_pileata.jpg/250px-Neoturris_pileata.jpg,"Pandeidae is a family of hydroids in the class Hydrozoa. Like other jellyfish there is usually a mature medusa form which is pelagic and reproduces sexually and a hydroid or polyp form which is often benthic and reproduces asexually by budding.


== Characteristics ==
Members of this family have bell-shaped medusae with a four-part manubrium or sub-umbrella, a mouth with four plain or pleated lips and four, often broad, radial canals."
Multioralis,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Gastroblasta is a genus of cnidarians belonging to the family Campanulariidae.
The species of this genus are found in Southern Europe and Central America."
Laodicea,,
Maeotias,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"The Maeotians (Adyghe: МыутIэхэр, romanized: Mıwt'əxər; Ancient Greek: Μαιῶται, romanized: Maiōtai; Latin: Maeōtae) were an ancient people dwelling along the Sea of Azov, which was known in antiquity as the ""Maeotian marshes"" or ""Lake Maeotis"".  


== Identity ==
The etymology of the name and the identity of the people remain unclear. Edward James and William Smith were of the opinion that the term ""Maeotian"" was applied broadly to various peoples around the Sea of Azov,  rather than the name of the sea deriving from a certain people."
Lepidoteuthis,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Lepidoteuthis_grimaldii_617_mm_ML.jpg/250px-Lepidoteuthis_grimaldii_617_mm_ML.jpg,"Lepidoteuthis grimaldii, also known as the Grimaldi scaled squid, is a large squid growing to 1 m (3 ft 3 in) in mantle length. It is named after the Grimaldi family, reigning house of Monaco. Prince Albert I of Monaco was an amateur teuthologist who pioneered the study of deep sea squids by collecting the 'precious regurgitations' of sperm whales."
Rossia,,
Stoloteuthis,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Stoloteuthis_leucoptera.jpg/250px-Stoloteuthis_leucoptera.jpg,"Stoloteuthis is a small genus of bobtail squid in the family Sepiolidae and the subfamily Heteroteuthidinae with one species, Stoloteuthis leucoptera, which is found in the western and eastern Atlantic Ocean, the Mediterranean Sea, the Indian Ocean, the Antarctic Ocean and the southwestern Pacific Ocean. The other species, Stoloteuthis japonica. was described in 2011 from a type specimen collected off northeastern Honshu."
Lampadioteuthis,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Status_iucn3.1_LC.svg/250px-Status_iucn3.1_LC.svg.png,"Lampadioteuthis megaleia is a small, colorful squid, the only species in the only genus in the monotypic family Lampadioteuthidae. It is sometimes known as the wonderful firefly squid. It was formerly classified in the family Lycoteuthidae, but differs from them mainly by having a hectocotylus in the males and by the possession of a rostrum on the gladius."
Discoteuthis,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Discoteuthis is a genus of squid in the family Cycloteuthidae. It is distinguished from the genus Cycloteuthis by the absence of a tail on the mantle. The genus occurs in tropical and subtropical oceans worldwide.
Alluroteuthis,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Status_iucn3.1_LC.svg/250px-Status_iucn3.1_LC.svg.png,"The Antarctic neosquid (Alluroteuthis antarcticus) is the only neosquid in the genus Alluroteuthis. The tentacles are relatively short compared to the arms.
Nils Hjalmar Odhner, discoverer of the species, suggested that Parateuthis tunicata, discovered by Johannes Thiele in 1920, might be a young Antarctic neosquid."
Nototeuthis,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Neoteuthis.png/250px-Neoteuthis.png,The Neoteuthidae are a family of squid comprising four monotypic genera. They are thought to be the closest relatives to the famous giant squid (Architeuthis dux).
Chiloscyllium,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Chiloscyllium_griseum_Oceanopolis.jpg/250px-Chiloscyllium_griseum_Oceanopolis.jpg,"Chiloscyllium is a genus of sharks in the family Hemiscylliidae.
This genus is distinguished by a relatively long snout with subterminal nostrils. The eyes and supraorbital ridges are hardly elevated."
Trigonognathus,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Trigonognathus_kabeyai_head_1.jpg/250px-Trigonognathus_kabeyai_head_1.jpg,"The viper dogfish or viper shark (Trigonognathus kabeyai) is a rare species of dogfish shark in the family Etmopteridae, and the only extant member of its genus. It has been found in the Pacific Ocean off southern Japan, the Bonin Islands, Pacific Ocean off northern Taitung County and the Northwestern Hawaiian Islands. This species inhabits upper continental slopes and seamounts."
Bathyraja,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Bathyraja_abyssicola.jpg/250px-Bathyraja_abyssicola.jpg,Bathyraja is a large genus of skates in the family Arhynchobatidae.
Leucoraja,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Leucoraja_erinacea.jpg/250px-Leucoraja_erinacea.jpg,"Leucoraja is a genus of hardnose skates in the family Rajidae, commonly known as the rough skates. They occur mostly on continental shelves and slopes in the north-western and eastern Atlantic Ocean, the Mediterranean Sea, the south-western Indian Ocean, and Australia."
Neoraja,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Faroese_stamp_542_blue_ray.jpg/250px-Faroese_stamp_542_blue_ray.jpg,"Neoraja is a genus of fish in the family Rajidae found in the Atlantic Ocean. These small, deep-water skates all reach a total length of approximately 30 centimetres (12 in).


== Species ==
Neoraja africana (Stehmann & Séret, 1983) (West African pygmy skate)
Neoraja caerulea (Stehmann, 1976) (Blue ray)
Neoraja carolinensis McEachran & Stehmann, 1984 (Carolina pygmy skate)
Neoraja iberica Stehmann, Séret, M. E. Costa & Baro, 2008 (Iberian pygmy skate)
Neoraja stehmanni (Hulley, 1972) (African pygmy skate)


== References ==
Froese, Rainer; Pauly, Daniel (eds.)."
Aulopus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Taxidermied_Aulopus_filamentosus.JPG/250px-Taxidermied_Aulopus_filamentosus.JPG,"Aulopus is a genus of flagfins native to the Atlantic Ocean and the Pacific Ocean. Although Aulopus is native to both the Atlantic and the Pacific oceans, for the first time in 2010 Aulopus filamentosus (the royal flagfin), was spotted in Brazilian waters. A discovery like this may suggest that these fish can be found in new environments."
Chlorophthalmus,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Expl9945_%2814319013507%29.jpg/250px-Expl9945_%2814319013507%29.jpg,"Chlorophthalmus is a genus of greeneyes
The species is distinguished by a silvery gray body with black spots and dark crossbar traces, a lower jaw that ends in a peculiar horizontal plate with spine-like processes, and other unique characteristics including body part sizes and proportions. Chlorophthalmus bicornis is a junior synonym of C. corniger. At depths of 200 to 500 meters, C. corniger is mostly found in the northern part of the Indian Ocean, extending from southern Java, Indonesia, to Somalia."
Ahliesaurus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Ahliesaurus is a genus of waryfishes.


== Etymology ==
The genus is named in honor of ichthyologist Elbert H. Ahlstrom (1910–1979), of the Southwest Fisheries Center, National Marine Fisheries Service."
Hyporhamphus,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Hyporhamphus_sajori.jpg/250px-Hyporhamphus_sajori.jpg,"Hyporhamphus sajori (サヨリ, sayori, commonly known as the Japanese halfbeak) is a slender, surface-dwelling fish in the halfbeak family, native to coastal waters influenced by warm currents.


== Description ==
The Japanese halfbeak makes a popular dish during the spring fishing season, often called a ""seasonal spring fish"". Adults typically measure 20–30 cm in length, with some reaching 40 cm, and average around 300 grams, though this varies."
Trisopterus,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Faneca_%28Trisopterus_luscus%29%2C_Parque_natural_de_la_Arr%C3%A1bida%2C_Portugal%2C_2022-07-29%2C_DD_43.jpg/250px-Faneca_%28Trisopterus_luscus%29%2C_Parque_natural_de_la_Arr%C3%A1bida%2C_Portugal%2C_2022-07-29%2C_DD_43.jpg,"Trisopterus luscus (Latin pronunciation: [ˈtrisopterus ˈluskus]; most commonly known as pouting, but also called bib, pout whiting or pout) is a seafish belonging to the cod family (Gadidae).


== Distribution, size and life cycle ==
Pouting are found predominantly in European waters, especially around the south and west of the British Isles and in Scandinavian waters, although they can also be found in the Mediterranean and along the north African coast. They can be found across rocky and sandy seabeds with smaller specimens being found close to the shore and larger pouting moving further offshore."
Enchelyopus,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Fourbeard_Rockling%2C_Newfoundland%2C_Canada_%285532423744%29.jpg/250px-Fourbeard_Rockling%2C_Newfoundland%2C_Canada_%285532423744%29.jpg,The fourbeard rockling or four-bearded rockling (Enchelyopus cimbrius) is a species of gaidropsarid fish found in the northern Atlantic Ocean. This species grows to 41 cm (16 in) in total length. It is of minor importance in commercial fisheries.
Trachyrincus,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Trachyrincus_scabrus_%28Trachyrhynchus_scabrus%29_-_Museo_Civico_di_Storia_Naturale_Giacomo_Doria_-_Genoa%2C_Italy_-_DSC03200.JPG/250px-Trachyrincus_scabrus_%28Trachyrhynchus_scabrus%29_-_Museo_Civico_di_Storia_Naturale_Giacomo_Doria_-_Genoa%2C_Italy_-_DSC03200.JPG,Trachyrincus is a genus of rattail fish in the family Trachyrincidae.
Pungitius,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Pungitius_pungitius.jpg/250px-Pungitius_pungitius.jpg,Pungitius is a genus of sticklebacks.
Gouania,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Starr_041229-2586_Gouania_hillebrandii.jpg/250px-Starr_041229-2586_Gouania_hillebrandii.jpg,"Gouania is a genus of flowering plants in the family Rhamnaceae. The 50 to 70 species it contains are native to tropical and subtropical regions of the world, including Africa, Madagascar, the Indian Ocean islands, southern Asia, the Americas and Hawaii. They are shrubs or lianas."
Caulophryne,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Caulophryne_pelagica.jpg/250px-Caulophryne_pelagica.jpg,"Caulophryne is a genus of marine ray-finned fishes belonging to the family Caulophrynidae, the fanfins or hairy anglerfishes. These fishes are found throughout the non-polar oceans of the world.


== Taxonomy ==
Caulophryne was first proposed as monospecific genus in 1896 by the American ichthyologists George Brown Goode and Tarleton Hoffman Bean when the described Caulophryne jordani."
Lepidophanes,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Lepidophanes_guentheri.jpg/250px-Lepidophanes_guentheri.jpg,Lepidophanes is a genus of lanternfishes found in the Atlantic Ocean.
Loweina,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Loweina is a small genus of lanternfishes.
Benthocometes,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Benthocometes_robustus.jpg/250px-Benthocometes_robustus.jpg,"Benthocometes is a genus of cusk-eels.


== Species ==
There are currently two recognized species in this genus:

Benthocometes australiensis J. G. Nielsen, 2010
Benthocometes robustus (Goode & Bean, 1886)


== Natural History of Benthocometes robustus ==
Benthocometes robustus is known to inhabit deep-sea environments, primarily residing at depths between 2,400 and 4,000 meters (7,900 and 13,100 ft) in the western North Atlantic. This species has been observed in areas characterized by soft sediments, where it likely feeds on small benthic organisms, utilizing its elongated body to navigate through its dark and complex habitat."
Leptoderma,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Leptoderma_macrops1.jpg/250px-Leptoderma_macrops1.jpg,Leptoderma is a genus of slickheads found in the deep waters of the oceans.
Photostylus,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Status_iucn3.1_LC.svg/250px-Status_iucn3.1_LC.svg.png,"Photostylus is a monospecific genus of deepwater maine ray-finned fish belonging to the family Alepocephalidae, the slickheads. The only species in the genus is Photostylus pycnopterus, the starry smooth-head, a species found in all oceans at depths of from 1,000 metres (3,300 ft) to 2,000 metres (6,600 ft). This species grows to a length of 11 centimetres (4.3 in) SL.


== References ==
Froese, Rainer; Pauly, Daniel (eds.)."
Opisthoproctus,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Opisthoproctus_soleatus_fresh.png/330px-Opisthoproctus_soleatus_fresh.png,"Opisthoproctus soleatus is a species of fish referred to as the barreleye, being the type genus and species of the family Opisthoproctidae. The species lives in most tropical seas, but is more common in the eastern Atlantic, from western Ireland to Mauritania and from Sierra Leone to Angola, and also in the South China Sea. O. soleatus can grow to a standard length of 10.5 centimetres (4.1 in) and usually live from about 500 to 700 metres (1,600 to 2,300 ft) deep."
Pteraclis,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Pteraclis_aesticola.jpg/250px-Pteraclis_aesticola.jpg,"Pteraclis is a genus of ray-finned fish in the family Bramidae, the pomfrets. They are known commonly as fanfishes. The three species are distributed throughout the oceans of the world."
Gammogobius,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/2_-_Gammogobius_steinitzi_16-05-08_DSCF3229.jpg/250px-2_-_Gammogobius_steinitzi_16-05-08_DSCF3229.jpg,"Steinitz's goby (Gammogobius steinitzi) is a species of goby.  It is native to the Mediterranean Sea near Marseilles.  It has been recently recorded in the Adriatic Sea in Croatia, Tyrrhenian Sea in Italy, and in the Black Sea in Ukraine."
Pseudaphya,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Status_iucn3.1_LC.svg/250px-Status_iucn3.1_LC.svg.png,"Ferrer's goby (Pseudaphya ferreri) is a species of goby native to the Mediterranean Sea where it occurs in inshore waters inhabiting areas with sandy substrates.  This species grows to a length of 3.5 centimetres (1.4 in) TL.  This species is the only known member of its genus. The specific name honours Jaume Ferrer Aledo (1854-1956), a pharmacist and amateur ichthyologist who studied the fish fauna in the Balearic Islands."
Zebrus,https://upload.wikimedia.org/wikipedia/commons/2/22/Zebrus_zebrus.jpg,Zebrus is a genus of gobies native to the eastern Atlantic Ocean and the Mediterranean Sea.
Lappanella,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Lappanella_fasciata.jpg/250px-Lappanella_fasciata.jpg,Lappanella is a genus of wrasses native to the eastern Atlantic Ocean and the Mediterranean Sea.
Psenes,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Blastophaga_psenes.jpg/250px-Blastophaga_psenes.jpg,"Blastophaga psenes is a wasp species in the genus Blastophaga. It pollinates the common fig Ficus carica and the closely related Ficus palmata.  These wasps breed in figs without the need for a colony or nest, and the adults live for only a few days or weeks."
Trichiurus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Trichiurus_lepturus_Umitamago.jpg/250px-Trichiurus_lepturus_Umitamago.jpg,"The largehead hairtail (Trichiurus lepturus) or beltfish is a member of the cutlassfish family, Trichiuridae. This common to abundant species is found in tropical and temperate oceans throughout the world. The taxonomy is not fully resolved, and the Atlantic, East Pacific and Northwest Pacific populations are also known as Atlantic cutlassfish, Pacific cutlassfish and Japanese cutlassfish, respectively."
Citharus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Ichthyologie%3B_ou%2C_Histoire_naturelle_des_poissons_%28Plate_190%29_%287064509599%29_1.jpg/250px-Ichthyologie%3B_ou%2C_Histoire_naturelle_des_poissons_%28Plate_190%29_%287064509599%29_1.jpg,"Catharism ( KATH-ər-iz-əm; from the Ancient Greek: καθαροί, romanized: katharoí, ""the pure ones"") was a Christian quasi-dualist and pseudo-Gnostic movement which thrived in northern Italy and southern France, between the 12th and 14th centuries.
Denounced as a heretical sect by the Catholic Church, its followers were attacked first by the Albigensian Crusade and later by the Medieval Inquisition, which eradicated the sect by 1350. Around one million were slaughtered, hanged, or burnt at the stake."
Liparis,,
Cottunculus,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Cottunculus_microps1.jpg/250px-Cottunculus_microps1.jpg,"Cottunculus is a genus of marine ray-finned fish belonging to the family Psychrolutidae. These fishes are found in the Atlantic, Pacific and Arctic oceans."
Sebastes,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Sebastes_ruberrimus_1.jpg/250px-Sebastes_ruberrimus_1.jpg,"Sébastien is a common French given name. It is a French form of the Latin name Sebastianus meaning ""from Sebaste"". Sebaste was a common placename in classical Antiquity, derived from the Greek word σεβαστος, or sebastos, meaning ""venerable.""
Notable people named Sébastien or Sebastien include:


== Military ==
Sébastien Le Prestre de Vauban (1633-1707), a Marshal of France and the foremost military engineer of his age
Sébastien Pontault de Beaulieu (died 1674), French engineer considered to be the first military topographer


== Arts and entertainment ==
Sébastien Agius (born 1983), French singer, winner of the first French X Factor
Sébastien Akchoté-Bozović (born 1981), French musician, also known as Sebastian
Sébastien Aurillon (born 1973) French visual artist and gallerist
Sébastien Bourdon (1616–1671), French painter and engraver
Sébastien Japrisot (1931-2003), French author, screenwriter and film director
Sebastien Grainger (born 1979), Canadian singer and musician
Sébastien Izambard (born 1973), French singer and musician."
Chelidonichthys,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Chelidonichthys_cuculus_-_Crazy_Kew_Fish.jpg/250px-Chelidonichthys_cuculus_-_Crazy_Kew_Fish.jpg,"The red gurnard (Chelidonichthys cuculus), also known as the East Atlantic red gurnard or soldier, is a benthic species of ray-finned fish belonging to the family Triglidae, the gurnards and sea robins. This fish is found in the eastern Atlantic Ocean, including the Mediterranean Sea and the Black Sea.


== Taxonomy ==
The red gurnard was first formally described in 1758 as Trigla cuculus by Carl Linnaeus in the 10th edition of his Systema Naturae with the type locality given as the Mediterranean Sea."
Lepidotrigla,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Merkmale_Gro%C3%9Fschuppen-Knurrhahn.png/250px-Merkmale_Gro%C3%9Fschuppen-Knurrhahn.png,"Lepidotrigla is a genus of marine ray-finned fishes belonging to the family Triglidae, the gurnards and sea robins. These gurnards are found in the Eastern Atlantic, Indian and Western Pacific Oceans.


== Taxonomy ==
Lepidotrigla was first described as a genus in 1860 by the German-born British herpetologist and ichthyologist Albert Günther with Trigla aspera, which had been described in 1829 from the Mediterranean Sea by Georges Cuvier, as the type species."
Melamphaes,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Melamphaes_microps_%28no_common_name%29.gif/250px-Melamphaes_microps_%28no_common_name%29.gif,"Melamphaes is a genus of fish in the family Melamphaidae found in Atlantic, Indian and Pacific Ocean."
Scopeloberyx,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Scopeloberyx_robustus.jpg/250px-Scopeloberyx_robustus.jpg,Scopeloberyx is a genus of ridgeheads.
Trigonolampa,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Trigonolampa miriceps, the threelight dragonfish, is a species of barbeled dragonfish found in the ocean depths to 1,860 metres (6,100 ft).  This species grows to a length of 32 centimetres (13 in) SL.  This species is the only known member of its genus.


== References ==
Froese, Rainer; Pauly, Daniel (eds.)."
Stephanolepis,,
Labichthys,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Labichthys_carinatus.jpg/250px-Labichthys_carinatus.jpg,"Labichthys is a genus of eels in the snipe-eel family Nemichthyidae. It currently contains the following species:

Labichthys carinatus T. N. Gill and Ryder, 1883
Labichthys yanoi (Mead & Rubinoff, 1966) (Yano's snipe-eel)


== References ==

Froese, Rainer; Pauly, Daniel (eds.). ""Species in genus Labichthys""."
Gordiichthys,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Gordiichthys is a genus of eels in the snake eel family Ophichthidae. It currently contains the following species:

Gordiichthys combibus McCosker & Lavenberg, 2001
Gordiichthys ergodes McCosker, E. B. Böhlke & J. E. Böhlke, 1989 (Irksome eel)
Gordiichthys irretitus D. S. Jordan & B. M. Davis, 1891 (Horsehair eel)
Gordiichthys leibyi McCosker & J. E. Böhlke, 1984 (String eel)
Gordiichthys randalli McCosker & J. E. Böhlke, 1984


== References ==

Froese, Rainer; Pauly, Daniel (eds.). ""Species in genus Gordiichthys""."
Otophidium,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Otophidium_omostigma.jpg/250px-Otophidium_omostigma.jpg,"Otophidium is a genus of cusk-eels, part of the subfamily Ophidiinae in the family Ophidiidae. They are found in the western Atlantic and eastern Pacific."
Tautoga,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Tautog_%28Tautoga_onitis%29%2C_United_States_imported_from_iNaturalist_photo_442131359.jpg/250px-Tautog_%28Tautoga_onitis%29%2C_United_States_imported_from_iNaturalist_photo_442131359.jpg,"The tautog (Tautoga onitis), also known as the blackfish, is a species of wrasse native to the western Atlantic Ocean from Nova Scotia to South Carolina. This species inhabits hard substrate habitats in inshore waters at depths from 1 to 75 m (5 to 245 ft). It is currently the only known member of its genus."
Hippoglossina,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Fourspottedflounder.jpg/250px-Fourspottedflounder.jpg,"Hippoglossina is a genus of large-tooth flounders native to the coastal Pacific waters of the Americas. A single species, H. oblonga is found along the Atlantic coast of United States and Canada, but it is frequently placed in Paralichthys instead of Hippoglossina."
Myripristis,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Myripristis_murdjan.jpg/250px-Myripristis_murdjan.jpg,Myripristis is a genus of soldierfishes.
Gasterosteus,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Gasterosteus_microcephalus.JPG/250px-Gasterosteus_microcephalus.JPG,"Gasterosteus is a genus of ray-finned fishes belonging to the family Gasterosteidae, the sticklebacks. These fishes are found in freshwater, brackish water and marine habitats in the Holarctic region."
Parascombrops,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Parascombrops_philippinensis.jpg/250px-Parascombrops_philippinensis.jpg,Paracombrops is a genus of marine ray-finned fishes from the family Synagropidae. The fish in this genus are found in the Indo-Pacific.
Diplogrammus,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Diplogrammus_infulatus_R%C3%A9union_2.jpg/250px-Diplogrammus_infulatus_R%C3%A9union_2.jpg,"Diplogrammus is a genus of dragonets.


== Species ==
There are currently 8 recognized species in this genus:

Diplogrammus goramensis (Bleeker, 1858) (Goram dragonet)
Diplogrammus gruveli J. L. B. Smith, 1963 (Gruvel's dragonet)
Diplogrammus infulatus J. L. B. Smith, 1963 (Indian Ocean fold dragonet)
Diplogrammus pauciradiatus (Gill, 1865) (Spotted dragonet)
Diplogrammus paucispinis R. Fricke & Bogorodsky, 2014 (Saudi Arabian dragonet) 
Diplogrammus pygmaeus R. Fricke, 1981 (Pygmy dragonet)
Diplogrammus randalli R. Fricke, 1983 (Randall's fold dragonet)
Diplogrammus xenicus (D. S. Jordan & W. F. Thompson, 1914) (Japanese fold dragonet)
D. pauciradiatus is sometimes placed in its own monotypic genus Chalinops."
Coryphopterus,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Coryphopterus_thrix_-_pone.0010676.g168.png/250px-Coryphopterus_thrix_-_pone.0010676.g168.png,"Coryphopterus is a genus of gobies primarily found in the western Atlantic Ocean, although some species are found in the Indian and/or Pacific oceans."
Eumesogrammus,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Eumesogrammus_praecisus.jpg/250px-Eumesogrammus_praecisus.jpg,"The fourline snakeblenny (Eumesogrammus praecisus) is a species of marine ray-finned fish belonging to the family Stichaeidae, the pricklebacks and shannies. It is the only species in the monotypic genus Eumesogrammus. This fish is found in the Western North Atlantic, Arctic and North Pacific Oceans."
